00) Zip Code,01) City,02) State,03) Household median income in dollars,04) Household mean income in dollars,05) Total population 18 to 24 years,06) Percentage of 05) less than high school,07) Percentage of 05) high school,08) Percentage of 05) some college,09) Percentage of 05) bachelor's,10) Total population 25 years and over,11) Percentage of 10)less than 9th grade,12) Percentage of 10) 9th to 12th no diploma,13) Percentage of 10) high school,14) Percentage of 10) some college,15) Percentage of 10) associate's degree,16) Percentage of 10) bachelor's,17) Percentage of 10) graduate degree,18) Total population 25 to 34 years,19) Percentage of 18) high school or higher,20) Percentage of 18) bachelor's or higher,21) Total population 35 to 44 years,22) Percentage of 21) high school or higher,23) Percentage of 21) bachelor's or higher,24) Total population 45 to 64 years,25) Percentage of 24) high school or higher,26) Percentage of 24) bachelor's or higher,27) Total population 65 and over,28) Percentage of 27) high school or higher,29) Percentage of 27) bachelor's or higher,"30) Median earnings in dollars, population 25 and over","31) Median earnings in dollars, population 25 and over less than high school","32) Median earnings in dollars, population 25 and over high school","33) Median earnings in dollars, population 25 and over some college","34) Median earnings in dollars, population 25 and over bachelor's","35) Median earnings in dollars, population 25 and over graduate degree",36) Population total,37) Population percentage: not Hispanic,38) Population percentage: not Hispanic white,39) Population percentage: not Hispanic black,40) Population percentage: not Hispanic American Indian or native,41) Population percentage: not Hispanic Asian,42) Population percentage: not Hispanic native Hawaiian or Pacific islander,43) Population percentage: not Hispanic some other race,44) Population percentage: not Hispanic two or more races,45) Population percentage: not Hispanic two or more races including some other race,46) Population percentage: not Hispanic two or more races excluding some other race,47) Population percentage: Hispanic,48) Population percentage: Hispanic white,49) Population percentage: Hispanic black,50) Population percentage: Hispanic American Indian or native,51) Population percentage: Hispanic Asian,52) Population percentage: Hispanic native Hawaiian or Pacific islander,53) Population percentage: Hispanic some other race,54) Population percentage: Hispanic two or more races,55) Population percentage: Hispanic two or more races including some other race,56) Population percentage: Hispanic two or more races excluding some other race,57) Population total,58) Population percentage: under 5 years,59) Population percentage: 5 to 9 years,60) Population percentage: 10 to 14 years,61) Population percentage: 15 to 19 years,62) Population percentage: 20 to 24 years,63) Population percentage: 25 to 29 years,64) Population percentage: 30 to 34 years,65) Population percentage: 35 to 39 years,66) Population percentage: 40 to 44 years,67) Population percentage: 45 to 49 years,68) Population percentage: 50 to 54 years,69) Population percentage: 55 to 59 years,70) Population percentage: 60 to 64 years,71) Population percentage: 65 to 69 years,72) Population percentage: 70 to 74 years,73) Population percentage: 75 to 79 years,74) Population percentage: 80 to 84 years,75) Population percentage: 85 years and over,76) Population percentage: 5 to 14 years,77) Population percentage: 15 to 17 years,78) Population percentage: 18 to 24 years,79) Population percentage: 15 to 44 years,80) Population percentage: 16 years and over,81) Population percentage: 18 years and over,82) Population percentage: 60 years and over,83) Population percentage: 62 years and over,84) Population percentage: 65 years and over,85) Population percentage: 75 years and over,86) Median age,87) Sex ratio (males per 100 females),88) Age dependency ratio,89) Old-age dependency ratio,90) Child dependency ratio,91) Licenses,92) Manufacturing,93) Gun purchases approximate,VIOLENT?
4629,EAST BLUE HILL,ME,30663,48774,0,NaN,NaN,NaN,NaN,202,0,0,0,0,0,75.2,24.8,0,NaN,NaN,0,NaN,NaN,126,100,100,76,100,100,31325,NaN,NaN,NaN,52639,NaN,240,100,93.75,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,9.6,6.3,0,0,0,0,0,0,0,11.3,0,20.4,20.8,20.8,0,10.8,0,0,6.3,0,0,0,84.2,84.2,52.5,52.5,31.7,10.8,64.1,26.3,90.5,60.3,30.2,0,3,15.6676894,0
85040,PHOENIX,AZ,30664,43333,3636,34.3,38.1,23.5,4.1,17226,21.1,14.1,29.1,16.2,5,10.5,3.9,5637,72.8,17.9,3682,61.5,12.5,5813,63.7,13,2094,52.1,12.2,25453,21574,20866,28318,37862,60156,30312,35.66244392,12.07442597,17.27038797,1.557139087,1.675903932,2.507257852,0,0.577329111,0,0.577329111,64.33755608,42.0922407,0.861045131,0.593824228,0.023093164,0,19.1145421,1.652810768,1.362496701,0.290314067,30312,9.3,9.1,8,8.2,8.5,10.2,8.4,6.8,5.3,5.9,5.6,5,2.7,2.9,1.4,1.2,0.6,0.9,17.1,4.7,12,47.5,71.6,68.8,9.6,8.9,6.9,2.7,28,107.3,61.5,11.2,50.4,0,0,1146.824804,0
26763,SPRINGFIELD,WV,30670,41595,90,25.6,74.4,0,0,1091,6.7,19.3,36.5,24.7,3.8,9,0,52,100,0,246,72.8,19.1,597,78.9,8.5,196,53.6,0,35385,18333,30461,40216,51688,NaN,1522,100,97.76609724,0,0,0,0,1.11695138,1.11695138,0,1.11695138,0,0,0,0,0,0,0,0,0,0,1522,1.6,4.2,13.1,6.1,3.3,1.1,2.4,2.2,13.9,19.9,3,6.6,9.7,5.7,2.7,1.8,2.7,0,17.3,3.5,5.9,29,77.6,77.6,22.5,17.1,12.9,4.5,45.2,102.9,54.5,19.9,34.6,0,0,159.2532534,0
39083,HAZLEHURST,MS,30672,43980,902,20,34,43.2,2.8,6536,7.3,10.9,32.7,23.5,12.9,9.1,3.5,1170,96.6,10.1,1021,85.8,12.8,2849,82.6,12.9,1496,65.7,13.9,24402,15625,20621,30417,40000,27917,9961,97.59060335,31.34223472,64.44132115,0,0.622427467,0,0,1.184620018,0,1.184620018,2.409396647,1.204698323,0,0,0,0,1.204698323,0,0,0,9961,8.2,6.8,5.5,7.8,6.1,5.7,6.1,5.8,4.5,5.3,8.3,7.2,7.7,4.8,2.7,3,2.1,2.4,12.3,4.8,9.1,35.9,78.2,74.7,22.8,18.9,15,7.5,39,87.2,67.6,25.2,42.5,0,0,637.6091469,0
28007,ANSONVILLE,NC,30673,31590,13,38.5,61.5,0,0,487,1.6,15.2,52,24,1.4,5.7,0,60,85,0,72,100,9.7,240,78.3,5,115,81.7,7.8,27130,31250,23409,31214,44464,NaN,622,100,16.88102894,83.11897106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,2.1,3.5,7.7,7.1,1.3,2.6,7.1,6.6,5,7.1,15.1,13.5,2.9,8.4,1.6,3.2,0.6,4.7,11.3,6.3,2.1,29.6,84.2,80.4,21.4,21.1,18.5,8.5,51,122.9,61.6,29.9,31.7,158,23,12.79327459,1
39189,WALNUT GROVE,MS,30673,54901,819,52.7,35.7,10.1,1.5,2288,12.8,18.4,34.4,18.1,7.3,8.4,0.7,587,69.5,15.3,542,83.8,11.6,895,65.3,5.4,264,48.5,2.7,25625,21698,17982,31772,73210,NaN,4345,99.47065593,47.61795167,37.12313003,14.26927503,0.460299194,0,0,0,0,0,0.529344074,0.529344074,0,0,0,0,0,0,0,0,4345,7.3,7.3,10.8,7.2,14.7,6.8,6.7,6.5,6,7.7,3.6,6.8,2.5,0.7,1.7,1.7,0.9,1.1,18.1,3.1,18.8,47.9,73.9,71.5,8.6,7.5,6.1,3.7,28.1,143.1,52.8,9.3,43.5,0,0,278.1258652,0
44710,CANTON,OH,30674,38501,1120,14.9,50.1,32.9,2.1,6395,2.2,10.4,44.5,27.3,6.6,6.9,2.2,1598,89.4,11.7,1101,95.7,16.2,2262,88.6,6.8,1434,76.9,4,23592,12593,22451,24771,32031,35000,10388,98.63303812,81.91182133,6.988833269,0,0.413939161,0,0.385059684,8.933384675,0,8.933384675,1.366961879,0.616095495,0,0,0,0,0,0.750866384,0.452445129,0.298421255,10388,7.5,8.5,6.6,7.6,8.2,7.6,7.8,5.4,5.2,5.5,6,5,5.2,3.4,3.3,3.2,2.3,1.6,15.1,5,10.8,41.8,75.3,72.3,19,16.2,13.8,7.1,32.7,79.5,70.8,23.6,47.2,0,0,558.0235789,0
42717,BURKESVILLE,KY,30677,40364,553,28.6,52.1,13.7,5.6,4732,15.4,11.8,36.7,16.6,7.2,7.3,5,593,85.2,16,825,84.4,28.6,2013,78,9.8,1301,51.7,4.3,26127,18480,21560,26902,42037,50476,6779,99.67546836,94.76323942,3.378079363,0,0,0,0,1.53414958,0,1.53414958,0.324531642,0.324531642,0,0,0,0,0,0,0,0,6779,5.7,6.5,6,6.8,5.3,4.9,3.9,5.3,6.8,7,8,9.3,5.4,5.5,5.1,3.5,2,3.1,12.4,3.9,8.2,33,81.3,78,24.6,21.6,19.2,8.6,44.2,98.2,70.2,32.7,37.5,109,0,381.5066493,0
74130,TULSA,OK,30682,39515,150,48.7,27.3,18,6,1269,6.1,11.7,38.8,31,6,5.4,1,179,82.1,6.7,266,74.1,4.9,635,88,6.1,189,74.1,9.5,24003,21607,25000,24554,18594,NaN,1926,90.60228453,34.21599169,43.14641745,8.203530633,0,0,0,5.036344756,0,5.036344756,9.397715472,3.686396677,0.882658359,0,0,0,4.517133956,0.31152648,0.31152648,0,1926,4.3,10.2,7.1,8.3,4.2,3.1,6.2,5.7,8.2,7.7,10.3,9.2,5.8,2.6,2.9,3,0.5,0.8,17.3,4.7,7.8,35.6,76.3,73.7,15.6,12.9,9.8,4.3,41.6,93.8,56.6,15.4,41.2,490,71,167.8212618,1
63848,GIDEON,MO,30685,40588,142,17.6,58.5,16.9,7,977,13.4,15,39.8,17.2,4.4,4.5,5.6,181,92.8,8.3,119,77.3,10.9,424,73.3,10.8,253,50.6,9.9,22148,11429,23050,24609,18611,40781,1449,98.55072464,98.27467219,0.27605245,0,0,0,0,0,0,0,1.449275362,1.449275362,0,0,0,0,0,0,0,0,1449,4.1,7.8,6.2,7.5,6.9,6.2,6.3,3.7,4.6,9,7.7,7.6,5,5.7,2.4,3.7,2.7,3,14,4.6,9.8,35.1,80.1,77.2,22.4,20.8,17.5,9.3,41.6,98.8,67.3,29.2,38.1,134,10946,112.5585715,0
11206,BROOKLYN,NY,30686,47277,10108,19.2,23,38.1,19.7,49720,16.4,15.5,25.5,16.3,4.9,15.8,5.5,17072,85.3,41.2,10084,69.4,17.9,14912,63,9.6,7652,37.5,4.1,28250,18015,22564,31875,41354,44613,83180,56.0952152,28.86030296,20.57585958,0.045684059,5.179129598,0,0.260880019,1.173358981,0.113007935,1.060351046,43.9047848,16.21663862,5.286126473,0.515748978,0.072132724,0.012022121,19.25943736,2.542678528,1.465496514,1.077182015,83180,8.3,7.7,8,6.7,9.4,11.9,8.6,6.8,5.3,5.2,4.8,4.1,3.8,3.2,2.2,1.9,1,0.9,15.8,4,12.2,48.8,74.7,71.9,13,11.3,9.2,3.8,29,93.7,59.4,14.7,44.8,0,0,1309.332156,0
72579,SULPHUR ROCK,AR,30688,42992,55,27.3,10.9,36.4,25.5,829,4.2,22.1,32.1,21.7,6,12.5,1.3,151,76.2,0,262,71,11.1,246,84.6,28.5,170,60,9.4,37537,30000,32375,34500,38269,NaN,1271,99.76396538,91.73878836,0.786782061,7.238394965,0,0,0,0,0,0,0.236034618,0.236034618,0,0,0,0,0,0,0,0,1271,8.1,6.5,8,8.5,3.7,5.6,6.3,12.1,8.5,3.6,3,5.3,7.5,2,4.5,3.3,2,1.6,14.5,7.9,4.3,44.7,76.9,69.6,20.8,18.3,13.4,6.8,35.9,118.8,78,23.8,54.2,0,1,71.45685029,1
26268,GLADY,WV,30694,26582,10,100,0,0,0,50,0,18,68,14,0,0,0,0,NaN,NaN,21,100,0,9,0,0,20,100,0,21354,NaN,NaN,NaN,NaN,NaN,74,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,18.9,13.5,0,0,0,0,28.4,0,0,0,12.2,17.6,9.5,0,0,0,18.9,0,13.5,41.9,81.1,81.1,39.2,39.2,27,0,41.3,48,85,50,35,0,13,7.742930851,0
38966,WEBB,MS,30694,36780,20,10,10,80,0,559,9.8,11.8,16.3,20.4,16.5,22.9,2.3,148,95.3,58.1,32,68.8,15.6,291,78.7,15.5,88,52.3,5.7,27466,8750,19286,26023,40660,75469,771,100,17.769131,82.230869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,2.9,9.1,8.2,5.2,2.2,11.2,8,1,3.1,7.8,11.7,13.1,5.2,4.9,3.6,1.7,1.2,0,17.3,4.8,2.6,30.7,75.9,75.1,16.6,14.1,11.4,2.9,42.9,37.7,57,17.9,39.1,0,0,49.35213857,0
43961,STRATTON,OH,30694,39091,13,23.1,38.5,38.5,0,183,5.5,3.8,56.8,13.1,13.7,7.1,0,4,100,0,31,100,3.2,105,90.5,9.5,43,83.7,4.7,26382,34375,25875,27500,25750,NaN,248,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,2.4,8.1,9.3,4.4,2,0.8,0.8,2.8,9.7,7.3,17.3,12.5,5.2,3.2,4.8,5.2,2,2,17.3,1.2,5.2,20.6,80.2,79,22.6,19.8,17.3,9.3,50.5,75.9,62.1,28.1,34,0,0,13.32208775,0
87553,PENASCO,NM,30694,39756,120,11.7,27.5,57.5,3.3,765,6.5,12.4,34.2,23.9,9.7,8.4,4.8,83,89.2,0,115,100,19.1,326,81.9,14.4,241,68,13.3,30324,14000,22750,33304,38750,38125,1080,19.16666667,6.296296296,0,12.87037037,0,0,0,0,0,0,80.83333333,51.01851852,0,2.222222222,0,0,26.38888889,1.203703704,0.555555556,0.648148148,1080,5.6,5.3,4.9,4.4,9.1,4.2,3.5,3.7,6.9,9.3,7.7,5.1,8.1,7.1,7.6,3.8,2.4,1.4,10.2,2.3,11.1,31.8,83.6,81.9,30.5,28.7,22.3,7.6,46.3,118.2,67.7,37.4,30.3,0,31,67.05282478,0
24236,DAMASCUS,VA,30694,43605,110,17.3,60.9,17.3,4.5,2451,12.3,11,35,16.1,9.2,11,5.4,303,88.1,24.4,344,86.9,16,1020,84.1,15.6,784,58,14.5,26598,17931,21250,31417,29400,50972,3105,99.87117552,99.06602254,0.161030596,0,0,0,0,0.644122383,0,0.644122383,0.128824477,0.128824477,0,0,0,0,0,0,0,0,3105,4.6,5.4,6.1,3.2,1.9,6.1,3.6,5.7,5.4,4.7,3.2,9.9,15.1,9.6,5.3,3.5,2.3,4.5,11.5,1.5,3.5,25.9,83.6,82.5,40.4,32.1,25.2,10.3,55.3,87.7,74.7,44.1,30.6,0,0,170.6990736,0
50062,MELCHER-DALLAS,IA,30694,53464,46,21.7,45.7,32.6,0,453,2.9,11,52.3,14.8,4.6,11,3.3,16,100,37.5,67,100,43.3,222,94.6,12.2,148,65.5,2,26250,6250,31250,20568,38333,9375,599,100,99.49916528,0,0,0,0,0,0.500834725,0,0.500834725,0,0,0,0,0,0,0,0,0,0,599,7.2,2,3.3,6.2,5.7,0.5,2.2,5,6.2,11.4,8.2,11.9,5.7,7,5.2,5,6.7,0.8,5.3,4.2,7.7,25.7,86.5,83.3,30.4,28.5,24.7,12.5,50.1,96.4,70.7,42.2,28.5,0,114,8.0327783,1
24244,DUFFIELD,VA,30696,40573,480,9,27.9,57.7,5.4,4471,15.3,14.4,32.7,21.5,8.3,6.4,1.3,802,83.7,4.4,783,85.4,14.2,1708,71.8,7.1,1178,49.1,6.9,26520,11295,25000,26166,45556,45119,6161,100,96.70508034,1.055023535,0.519396202,0.535627333,0,0,1.184872586,0,1.184872586,0,0,0,0,0,0,0,0,0,0,6161,7.4,3.7,5.9,5.3,5.2,6.9,6.1,5.4,7.3,6.6,8.3,7.3,5.5,6.2,4.8,2.9,2.5,2.7,9.6,2.7,7.8,36.2,81.9,80.4,24.6,23.4,19.1,8.2,43.3,109.1,63.3,31.2,32.1,228,38,338.7043453,0
39483,FOXWORTH,MS,30696,47670,525,44,25,25,6.1,4142,9.3,22.3,40,14.5,6.9,4.5,2.4,713,76.7,5,812,65.5,10.7,1658,72,8.9,959,58.1,1.9,31114,19625,26202,32206,67669,40446,6111,99.59090165,79.72508591,18.96579938,0,0,0,0,0.900016364,0,0.900016364,0.409098347,0.229095074,0.180003273,0,0,0,0,0,0,0,6111,5.7,6.8,5.9,8.5,5.3,5.1,6.6,6.2,7.1,7,8.8,5.4,6,6.3,3.7,2.2,2.4,1.1,12.7,5.2,8.6,38.8,79.3,76.4,21.7,19.4,15.7,5.7,39.8,95.5,64.8,25.9,38.9,126,0,391.1685068,1
37640,BUTLER,TN,30696,55070,242,5,65.7,29.3,0,2580,9,17.5,37.8,16.6,7.2,7.5,4.4,474,95.4,8.2,413,64.6,10.4,1031,72.7,13.1,662,64.7,13.6,23523,20043,21316,22313,40313,37941,3416,99.03395785,98.97540984,0,0.058548009,0,0,0,0,0,0,0.966042155,0.966042155,0,0,0,0,0,0,0,0,3416,5.9,4.9,3.8,4.4,5.4,5.1,8.8,4.9,7.2,7.2,7.3,7.2,8.5,8.4,4.5,3.2,1.6,1.7,8.7,2.7,7.1,35.8,85.1,82.6,27.9,23.5,19.4,6.5,44.4,106.3,58.1,30.6,27.5,0,0,255.8309061,0
33503,BALM,FL,30700,29587,23,0,0,100,0,173,26.6,31.2,9.2,11,0,8.7,13.3,30,100,100,8,100,100,62,25.8,0,73,26,0,15382,NaN,NaN,NaN,NaN,NaN,215,83.72093023,6.976744186,0,0,76.74418605,0,0,0,0,0,16.27906977,16.27906977,0,0,0,0,0,0,0,0,215,0,0,8.8,0,10.7,0,14,0,3.7,3.7,0,15.3,9.8,30.7,0,0,3.3,0,8.8,0,10.7,28.4,91.2,91.2,43.7,43.7,34,3.3,57.8,131.2,74.8,59.3,15.4,0,465,9.53283789,1
66608,TOPEKA,KS,30707,36579,461,26.5,40.1,30.4,3,3925,4.2,15.8,43.8,24,4.2,6.1,1.9,875,73.9,7.8,573,86.9,16.2,1623,84.8,5.8,854,72.2,6.7,21331,14338,17679,24365,30000,NaN,5752,87.20445063,74.20027816,3.894297636,1.338664812,0,0.156467316,0,7.614742698,0,7.614742698,12.79554937,6.449930459,0,0.121696801,0,0,3.303198887,2.920723227,1.529902643,1.390820584,5752,6.1,8.5,5.9,4.9,6.5,7.7,7.5,4.3,5.7,7.5,6.4,7,7.4,5.8,2.7,2.6,2.2,1.6,14.4,3.3,8,36.5,78.4,76.3,22.2,19.6,14.8,6.3,38.7,96,62.9,24.2,38.7,144,0,304.6539739,0
42166,SUMMER SHADE,KY,30707,40749,326,44.5,28.2,27.3,0,1743,16.5,11.4,43.9,14.8,5.7,1,6.6,251,68.9,6.4,361,66.2,5.3,828,82.2,9.5,303,54.1,6.3,25014,18482,21949,27127,NaN,30625,2988,97.45649264,91.80053548,0,0,1.137884873,0,4.149933066,0.368139224,0,0.368139224,2.543507363,1.706827309,0.836680054,0,0,0,0,0,0,0,2988,5.3,9.8,10.2,10.1,6.4,1.7,6.7,3.6,8.5,6.4,4.6,7.1,9.7,2.9,3,2.7,0.7,0.8,19.9,5.5,10.9,36.9,73.5,69.2,19.8,16.5,10.1,4.2,34.9,99.9,69.2,17.2,52,151,64,168.157821,0
73082,RUSH SPRINGS,OK,30707,41644,193,51.8,35.8,12.4,0,1838,8.8,13.8,47.5,14.7,2.8,8.7,3.8,289,92.4,20.1,282,80.9,12.1,784,80.6,10.7,483,61.5,11,27256,17054,26467,30050,55417,29632,2612,98.50689127,88.55283308,0.765696784,3.101071975,0,1.569678407,0,4.517611026,0,4.517611026,1.493108729,1.493108729,0,0,0,0,0,0,0,0,2612,6.5,5.9,5.9,6.1,5.3,7,4,5.3,5.5,9.2,9.2,7.7,4,5.2,8.5,1.7,2.3,0.8,11.8,4,7.4,33.3,80.1,77.8,22.5,21.6,18.5,4.8,42,92.1,68.7,31.2,37.5,0,1,227.5956053,0
93516,BORON,CA,30708,39834,156,58.3,23.1,18.6,0,1401,7.4,17.5,34.3,28.3,2.4,6.9,3.1,140,75,0,174,77,13.2,697,74.2,8.2,390,75.9,15.4,37721,22697,46528,40250,76607,25938,2271,83.97181858,64.02465874,16.42448261,1.012769705,1.453104359,0,0,1.05680317,0,1.05680317,16.02818142,7.529722589,0.528401585,0,0,0,7.485689124,0.48436812,0.48436812,0,2271,6.3,9.1,8.5,10.2,4.3,1.3,4.9,3.6,4.1,6.1,10.5,5.3,8.8,5.2,4.5,2.6,3.4,1.4,17.6,7.6,6.9,28.3,73.3,68.6,25.9,23,17.2,7.4,42.7,80.7,94.6,33.4,61.2,0,20,56.77602487,0
36611,MOBILE,AL,30708,40181,468,27.8,34.8,32.3,5.1,3791,3,16.6,36.9,24.8,7.5,6.2,5,954,83.8,9.2,619,82.2,22,1509,81.1,10.6,709,72.6,5.8,26513,22431,22423,27966,37292,55329,6026,97.57716562,58.79522071,37.60371723,0.199137073,0,0,0,0.979090607,0,0.979090607,2.422834384,1.427149021,0.298705609,0,0,0,0.663790242,0.033189512,0,0.033189512,6026,6.9,8.7,9.2,6.5,5.8,7.8,8,4.6,5.7,5.3,7.3,6.5,6,3.3,2.4,2.2,2.2,1.7,17.9,4.5,7.8,38.4,74.1,70.7,17.8,15,11.8,6,32.9,92,69.7,20,49.8,213,25,503.5730028,1
96023,DORRIS,CA,30710,43058,72,22.2,55.6,22.2,0,873,7.8,11.2,36.5,27.6,7.1,8.5,1.3,294,83,2,49,61.2,0,313,89.1,13.7,217,71,16.6,19199,18958,20947,15089,26042,NaN,1339,71.2471994,66.46751307,0.298730396,1.269604182,0,0,0,3.211351755,0,3.211351755,28.7528006,19.79088872,0,0,0,0,6.348020911,2.613890963,0.896191187,1.717699776,1339,13.2,7.8,6.4,4,3.3,11.2,10.8,2.3,1.3,3.1,7.1,7,6.1,7.3,3.1,3,0.8,1.9,14.3,1.9,5.4,32.9,72.5,70.6,22.3,20.2,16.2,5.8,30.8,93.5,83.9,29.8,54.1,0,51,33.47560427,0
66758,NEOSHO FALLS,KS,30714,38774,12,25,58.3,16.7,0,199,1,19.1,40.7,17.6,15.6,0.5,5.5,27,77.8,3.7,12,100,0,114,78.9,3.5,46,78.3,15.2,10577,NaN,25125,10096,NaN,NaN,280,87.85714286,81.42857143,0,0.357142857,0,0,0,6.071428571,0,6.071428571,12.14285714,10.71428571,0,0,0,0,0,1.428571429,0,1.428571429,280,6.8,13.2,3.9,1.4,3.6,5.4,4.3,2.9,1.4,22.9,1.8,8.6,7.5,4.3,4.6,0.7,3.9,2.9,17.1,0.7,4.3,18.9,75.4,75.4,23.9,18.9,16.4,7.5,48.6,104.4,69.7,27.9,41.8,0,0,14.83016563,0
71652,KINGSLAND,AR,30714,40429,87,44.8,42.5,12.6,0,729,10.3,10.7,45.5,16.3,8.9,6.3,1.9,102,91.2,3.9,106,95.3,12.3,278,80.9,6.1,243,64.6,10.7,24522,23409,19457,25500,54615,NaN,988,99.69635628,83.60323887,15.78947368,0,0,0,0,0.303643725,0,0.303643725,0.303643725,0,0,0,0,0,0.303643725,0,0,0,988,4.7,5.4,5,5.6,5.7,4.4,6,3.8,6.9,3.8,9.2,7.2,7.9,13.4,2.1,5.6,1.3,2.2,10.3,2.4,8.8,32.3,84.8,82.6,32.5,28.3,24.6,9.1,47.9,98.8,72.4,42.4,30,0,0,55.54631636,0
39877,PARROTT,GA,30714,50743,24,45.8,4.2,50,0,294,11.6,12.6,49.3,13.3,2.7,8.2,2.4,24,66.7,33.3,25,92,0,153,82.4,10.5,92,63,7.6,29479,19896,27500,28958,52083,NaN,407,98.52579853,59.70515971,37.34643735,1.474201474,0,0,0,0,0,0,1.474201474,1.474201474,0,0,0,0,0,0,0,0,407,6.1,6.9,3.9,5.2,5.7,4.2,1.7,0.7,5.4,4.2,12,15.7,5.7,11.5,4.7,2.5,1.5,2.5,10.8,4.9,5.9,22.9,82.3,78.1,28.3,25.1,22.6,6.4,52.5,127.4,80.1,40.7,39.4,0,0,12.7572528,0
24501,LYNCHBURG,VA,30717,39525,5395,8.3,21.9,61.8,8,15305,8.3,11.3,33.5,20.6,6.1,13.1,7.1,3934,89.8,32.7,2954,83.3,17.7,5346,82.1,17.8,3071,62.8,11,26245,14810,22642,26359,35361,39041,26574,97.88891398,55.85534733,36.13682547,0.459095356,1.542861444,0,0.090313841,3.804470535,0.109129224,3.695341311,2.111086024,1.215473771,0.090313841,0.079024611,0,0.01128923,0.365018439,0.349966132,0.349966132,0,26574,6.7,5.5,6.8,9.6,13.8,8.1,6.7,5,6.1,4.4,5.9,5.3,4.5,3.1,3.4,1.7,1.5,1.9,12.3,3.1,20.3,49.3,80.1,77.9,16,14.1,11.6,5.1,29.5,86,50.7,17.4,33.3,154,1728,1460.920187,0
41531,HARDY,KY,30724,35085,85,0,69.4,30.6,0,694,9.9,19.6,45.4,12.4,6.9,0,5.8,96,84.4,0,129,57.4,7.8,281,73.7,2.5,188,67.6,12.2,28438,NaN,28281,22083,NaN,NaN,979,100,87.84473953,4.698672114,0,0,0,0,7.456588355,0,7.456588355,0,0,0,0,0,0,0,0,0,0,979,3.6,1.6,9.4,8.5,6,5.5,4.3,6,7.2,6.6,7.8,4.8,9.5,14.8,2.8,0.7,0.9,0,11,5.8,8.7,37.5,80.4,79.6,28.7,25.4,19.2,1.6,40.8,128.7,65.7,31.8,33.8,0,0,55.09588578,0
74748,KENEFIC,OK,30724,38065,35,45.7,42.9,11.4,0,407,1.2,24.3,44.2,19.2,1,5.4,4.7,46,80.4,13,73,75.3,9.6,170,78.2,7.1,118,66.1,13.6,30821,31250,30536,42917,30536,NaN,557,96.94793537,83.66247756,0,8.797127469,0,0,0,4.488330341,0,4.488330341,3.052064632,1.077199282,0,0.718132855,0,0,1.256732496,0,0,0,557,1.4,6.6,7.9,9.5,1.4,2.7,5.6,6.8,6.3,7.7,8.3,6.3,8.3,8.1,1.4,5.4,5.7,0.5,14.5,4.7,6.3,32.3,82.8,79.4,29.4,28.5,21.2,11.7,45.6,111.8,71.9,36.4,35.5,0,12,48.53397861,0
87325,TOHATCHI,NM,30724,40450,338,16.9,37.9,42,3.3,1820,12.4,10.3,35.9,21,9.2,7,4.2,337,84.6,11.9,394,91.9,11.7,695,85,14.5,394,42.9,4.3,33490,13676,21364,37188,44792,39500,2931,99.52234732,2.695325827,0,92.97168202,0.818833163,0,0,3.036506312,0.204708291,2.831798021,0.477652678,0.102354145,0,0.102354145,0,0,0.136472194,0.136472194,0.136472194,0,2931,6.4,7.2,7.5,9.7,7,5.4,6.1,6.9,6.6,4.8,7.8,7,4.1,4.7,3.3,1.9,1.9,1.5,14.8,5.2,11.5,41.7,76.7,73.6,17.5,15.8,13.4,5.4,35.4,86.9,66.2,22.3,43.8,0,0,181.9739161,0
88353,VAUGHN,NM,30729,34858,95,13.7,17.9,68.4,0,267,3,14.6,38.6,37.5,1.1,4.1,1.1,41,100,0,47,80.9,0,115,94.8,8.7,64,50,6.3,11938,NaN,13571,11500,NaN,NaN,509,19.64636542,19.05697446,0.589390963,0,0,0,0,0,0,0,80.35363458,74.85265226,0,0,0,0,5.500982318,0,0,0,509,3.3,8.1,8.8,21.4,5.9,6.5,1.6,5.1,4.1,1.4,7.1,6.5,7.7,3.5,4.1,2.9,1,1,16.9,8.6,18.7,44.6,79.8,71.1,20.2,16.5,12.6,4.9,26.3,84.4,70.8,21.5,49.3,0,0,31.60174797,0
30822,PERKINS,GA,30729,49255,143,24.5,0,75.5,0,554,3.2,13.4,47.7,10.1,11.4,4,10.3,166,100,0,130,100,43.1,187,69.5,12.3,71,50.7,0,25718,NaN,16742,NaN,NaN,NaN,936,100,92.2008547,7.799145299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,5.7,16.1,9.8,9.2,1.5,16.2,10.3,3.6,0,9.8,4.2,6,3.1,0,4.5,0,0,21.8,3.7,15.3,50.6,78.2,74.5,13.6,12.2,7.6,4.5,32.1,119.2,49.5,11.3,38.2,0,0,29.33854699,0
